id;the_geom;osm_id;name;ref;type;oneway;bridge;maxspeed
roads.6005;MULTILINESTRING ((1.4272129 43.6449555, 1.4273548 43.6447621, 1.4276458 43.6441649, 1.4277812 43.6437586));99925044;Avenue des États-Unis;D 120N;primary;1;0;50
roads.6006;MULTILINESTRING ((1.4245044 43.6146312, 1.4247454 43.6138859, 1.4247652 43.6138242, 1.424786 43.6137473, 1.4249011 43.6133686, 1.4249206 43.613301, 1.4249772 43.6131108, 1.4251785 43.612434, 1.425215 43.6122904));99925046;Rue Roland Garros;;residential;0;0;0
roads.6007;MULTILINESTRING ((1.4279289 43.6431107, 1.4280174 43.6428127, 1.4280084 43.6427072, 1.4279954 43.6426232));99925052;Avenue des États-Unis;;residential;1;0;50
roads.6008;MULTILINESTRING ((1.4274818 43.6443819, 1.4276175 43.6440105, 1.4277032 43.6437627));99925053;Avenue des États-Unis;;residential;1;0;50
roads.6009;MULTILINESTRING ((1.4289324 43.6405192, 1.4290384 43.6402325, 1.4292556 43.6396215, 1.4293122 43.639589));99925055;Avenue des États-Unis;D 120N;primary;1;0;50
roads.6010;MULTILINESTRING ((1.4237871 43.6182321, 1.4238167 43.6179021, 1.4238419 43.6176251, 1.4239086 43.6171174, 1.4239343 43.6169667, 1.4239443 43.6168353, 1.4239607 43.6167113, 1.4239762 43.616558, 1.4239821 43.6164992, 1.4239988 43.6164089, 1.4240136 43.6163079, 1.4240967 43.6159666, 1.4241531 43.6157771, 1.4241815 43.6156761, 1.4242031 43.6156148, 1.4242315 43.6155341));99925058;Chemin Henri Bessemer;;residential;0;0;0
roads.6011;MULTILINESTRING ((1.4277418 43.6238217, 1.4276159 43.623746, 1.4273255 43.6235967, 1.4271168 43.6234766, 1.4263558 43.6230744, 1.4257185 43.6227368, 1.4256126 43.6226742, 1.4255527 43.6226265));99925061;Boulevard Silvio Trentin;;primary;0;0;50
roads.6012;MULTILINESTRING ((1.4322801 43.6092344, 1.4323613 43.6093495, 1.4323966 43.6093997, 1.4324543 43.6094766, 1.4325108 43.6095941));99959830;Boulevard du Maréchal Leclerc;;secondary;1;0;50
roads.6013;MULTILINESTRING ((1.4321972 43.6096145, 1.4321574 43.6094918));99959831;Boulevard du Maréchal Leclerc;;secondary;1;0;0
roads.6014;MULTILINESTRING ((1.4321972 43.6096145, 1.4320164 43.6095619, 1.4319488 43.6095422, 1.4313455 43.6093534, 1.4307805 43.609173, 1.4305998 43.6091144));99959832;Boulevard Lascrosses;;primary;1;0;50
roads.6015;MULTILINESTRING ((1.4839905 43.5624265, 1.4837779 43.5624357, 1.4829814 43.5625098, 1.482699 43.5625329, 1.482583 43.5625397, 1.4824898 43.5625377, 1.4823624 43.5625227, 1.4822524 43.5624984, 1.4821725 43.5624711, 1.4818977 43.5623643, 1.4817808 43.5623248, 1.4817078 43.5623047, 1.4816394 43.5622919, 1.481598 43.5622884, 1.4815593 43.5622851));100164536;Liaison Multimodale Sud-Est;;service;0;0;0
roads.6016;MULTILINESTRING ((1.4049549 43.6043808, 1.4051446 43.6042859, 1.405414 43.6041646, 1.4055636 43.6041019, 1.4056186 43.604082, 1.4056907 43.6040601, 1.4058171 43.6040225, 1.4059049 43.6039987, 1.4060069 43.6039764, 1.4061068 43.6039555, 1.4062039 43.6039307, 1.4062577 43.6039138, 1.4064006 43.6038544, 1.4064126 43.6038503, 1.4066564 43.6037415, 1.4068336 43.6036625, 1.406854 43.6036534, 1.4069272 43.6036468));100657852;Avenue de Grande Bretagne;;secondary;1;0;0
roads.6017;MULTILINESTRING ((1.4062375 43.6039961, 1.4060994 43.6040451, 1.4052458 43.6044203, 1.4051895 43.6044447, 1.4048712 43.6045944));100657853;Avenue de Grande Bretagne;;secondary;1;0;50
roads.6018;MULTILINESTRING ((1.4458174 43.6047737, 1.4458148 43.604832));100661642;;;steps;0;0;0
roads.6019;MULTILINESTRING ((1.445819 43.6046481, 1.4458174 43.6047737));100661643;;;footway;0;0;0
roads.6020;MULTILINESTRING ((1.4454709 43.6046525, 1.445456 43.6047742));100661645;Capitole;;steps;0;0;0
roads.6021;MULTILINESTRING ((1.4458257 43.6044272, 1.4458268 43.6043834));100661649;;;steps;0;0;0
roads.6022;MULTILINESTRING ((1.4458268 43.6043834, 1.4458256 43.604341));100661651;;;footway;0;0;0
roads.6023;MULTILINESTRING ((1.4454709 43.6046525, 1.4455194 43.6046518));100661653;;;footway;0;0;0
roads.6024;MULTILINESTRING ((1.4458111 43.6048589, 1.445811 43.6049008));100661655;;;footway;0;0;0
roads.6025;MULTILINESTRING ((1.4458256 43.604341, 1.4458281 43.6042913));100661658;;;footway;0;0;0
roads.6026;MULTILINESTRING ((1.4458148 43.604832, 1.4458111 43.6048589));100661659;;;footway;0;0;0
